OverTime,Age,MonthlyIncome,TotalWorkingYears,JobSatisfaction,YearsAtCompany,EnvironmentSatisfaction,WorkLifeBalance,JobLevel,RelationshipSatisfaction,DistanceFromHome,YearsInCurrentRole,MaritalStatus,YearsWithCurrManager,NumCompaniesWorked,StockOptionLevel,DailyRate,JobInvolvement,YearsSinceLastPromotion,JobRole,HourlyRate,PercentSalaryHike,MonthlyRate,TrainingTimesLastYear,EducationField,Education,Gender,cat_BusinessTravel,ord_Department,BusinessTravel,Department,PerformanceRating
0,26,2544,8,4,7,3,3,1,1,6,7,1,7,0,1,1096,4,7,2,61,18,7102,3,4,3,1,2.0,2.0,1,1,3
0,45,5399,12,3,4,2,3,2,3,1,2,2,3,4,0,1297,3,0,0,44,12,14511,3,3,4,1,2.0,2.0,1,1,3
0,33,5487,10,3,10,2,2,2,2,10,4,2,9,1,0,217,3,0,7,43,14,10410,2,2,4,1,1.0,1.0,2,2,3
1,28,6834,7,4,7,3,3,2,3,1,7,1,7,1,1,783,2,0,7,42,12,19255,2,1,2,1,2.0,1.0,1,2,3
0,29,1091,1,1,1,3,3,1,4,24,0,2,0,1,0,746,4,0,8,45,17,10642,3,5,3,1,2.0,1.0,1,2,3
0,39,5736,10,3,3,1,3,2,3,21,2,1,2,6,1,1251,1,1,7,32,19,3987,1,1,4,0,3.0,1.0,0,2,3
0,27,2226,6,2,5,2,2,1,3,2,3,1,2,1,1,1354,3,1,6,41,11,6073,3,5,4,1,1.0,2.0,2,1,3
1,34,5747,16,4,15,3,3,2,2,22,10,1,11,1,0,735,2,6,6,86,15,26496,3,4,4,1,2.0,2.0,1,1,3
1,28,9854,6,3,2,4,3,2,4,13,0,2,2,3,0,1475,3,2,7,84,11,23352,0,2,2,0,1.0,1.0,2,2,3
0,47,5467,16,2,8,3,4,2,3,14,7,1,7,8,1,1169,3,1,6,64,18,2125,4,5,4,1,3.0,2.0,0,1,3
0,56,5380,6,1,0,4,3,2,3,11,0,1,0,4,1,1443,2,0,7,89,16,20328,3,2,5,0,1.0,1.0,2,2,3
0,39,5151,10,1,10,1,3,2,4,9,0,1,9,1,1,867,3,7,4,87,25,12315,3,3,2,1,1.0,2.0,2,1,4
1,38,2133,20,2,20,4,3,2,3,8,11,0,7,1,1,1394,2,0,6,58,16,18115,3,3,3,0,2.0,2.0,1,1,3
1,58,17875,29,4,1,4,2,4,3,21,0,1,0,4,1,605,3,0,3,72,13,11761,2,1,3,0,1.0,1.0,2,2,3
1,32,2432,8,3,4,1,3,1,1,5,1,2,3,3,0,238,4,0,6,47,14,15318,2,1,2,0,2.0,2.0,1,1,3
0,38,4771,10,4,5,2,4,1,4,9,2,0,3,2,2,1206,3,0,6,71,19,14293,0,1,2,1,1.0,2.0,2,1,3
0,49,19161,28,4,5,2,3,5,4,2,4,1,3,3,0,1064,3,4,5,42,15,13738,3,1,1,1,2.0,2.0,1,1,3
1,42,5087,14,4,0,2,3,2,3,12,0,0,0,3,2,419,3,0,7,77,12,2900,4,2,4,1,1.0,1.0,2,2,3
0,27,2863,1,2,1,1,3,1,1,22,0,1,0,1,0,1337,2,0,1,58,12,19555,2,0,3,0,2.0,3.0,1,0,3
0,35,5561,6,1,5,2,1,2,4,18,3,1,4,0,1,682,3,0,7,71,16,15975,2,3,4,1,1.0,1.0,2,2,3
0,28,2144,5,3,5,3,2,1,3,16,3,2,4,1,0,1103,3,1,6,49,14,2122,3,3,3,1,3.0,2.0,0,1,3
1,31,3065,4,1,4,3,4,1,4,3,2,0,3,1,1,976,3,2,6,48,13,3995,3,3,2,1,3.0,2.0,0,1,3
0,36,2810,5,2,5,1,3,1,2,9,4,1,2,1,0,1351,4,0,2,66,22,9238,3,1,4,1,3.0,2.0,0,1,4
0,34,9888,14,4,14,1,2,3,1,1,8,2,1,1,0,937,3,2,7,32,21,6770,3,2,3,1,1.0,1.0,2,2,4
0,34,8628,9,3,8,4,2,3,3,13,7,0,1,1,1,1239,3,1,7,39,18,22914,2,3,4,1,1.0,1.0,2,2,3
0,26,2867,8,1,7,3,2,1,4,1,7,2,6,0,0,157,3,7,2,95,13,20006,6,3,3,1,1.0,2.0,2,1,3
0,29,5373,6,1,5,1,2,2,1,1,3,1,2,0,1,136,3,0,0,89,12,6225,5,1,3,1,1.0,2.0,2,1,3
0,32,6667,9,4,5,3,3,2,2,15,1,0,2,5,1,1146,3,1,0,34,18,16542,6,3,4,0,3.0,2.0,0,1,3
0,31,5003,10,1,10,4,3,2,2,1,8,1,7,1,0,1125,1,8,6,48,21,5771,6,1,3,1,2.0,2.0,1,1,4
0,28,2367,6,4,4,3,2,1,1,17,1,0,3,5,1,1404,2,0,2,32,12,18779,2,5,3,1,1.0,2.0,2,1,3
0,38,2858,20,1,1,1,2,1,1,1,0,2,0,4,0,1404,2,0,8,59,14,11473,3,1,3,1,1.0,1.0,2,2,3
1,35,5204,10,4,10,3,3,2,4,7,8,1,9,1,0,1224,3,0,7,55,11,13586,2,1,4,0,1.0,1.0,2,2,3
0,27,4105,7,4,7,4,3,2,1,9,7,2,7,1,0,954,3,0,7,44,14,5099,5,2,3,1,1.0,1.0,2,2,3
0,32,9679,8,4,1,4,3,2,2,5,0,2,0,8,0,1373,2,0,4,56,24,10138,1,1,4,1,1.0,2.0,2,1,4
1,31,5617,10,4,10,1,3,2,3,26,7,1,8,1,0,754,3,0,7,63,11,21075,4,2,4,1,2.0,1.0,1,2,3
1,53,10448,15,1,2,1,2,3,2,24,2,2,2,6,0,1168,3,2,7,66,13,5843,2,1,4,1,1.0,1.0,2,2,3
0,54,2897,9,3,4,1,2,2,3,9,3,1,3,3,2,155,3,2,6,67,11,22474,6,1,2,0,1.0,2.0,2,1,3
0,33,5968,9,3,9,4,3,2,3,7,7,0,8,1,3,1303,3,2,0,36,20,18079,2,1,2,1,2.0,2.0,1,1,4
0,43,7510,10,3,10,1,3,3,2,11,9,1,9,1,1,574,3,0,0,30,17,16873,1,1,3,1,1.0,2.0,2,1,3
1,38,2991,7,2,6,4,3,1,2,1,2,1,2,0,1,1444,3,1,1,88,11,5224,2,4,4,1,2.0,3.0,1,0,3
1,55,19636,35,2,10,3,3,5,1,26,9,1,4,4,1,189,4,1,3,71,18,25811,0,0,4,1,1.0,3.0,2,0,3
1,31,1129,1,4,1,4,3,1,3,2,0,0,0,1,3,1276,1,0,2,59,11,17536,4,3,1,0,1.0,2.0,2,1,3
0,39,13341,21,1,20,2,3,4,1,15,8,2,10,0,0,119,3,11,7,77,12,25098,3,2,4,1,1.0,1.0,2,2,3
0,42,4332,20,3,20,4,3,2,4,23,9,2,7,1,0,335,2,3,6,37,12,14811,2,1,2,1,3.0,2.0,0,1,3
0,31,11031,13,3,11,3,4,3,3,10,7,1,8,4,1,697,3,4,5,40,20,26862,2,3,3,0,3.0,2.0,0,1,4
1,54,4440,9,1,5,3,3,2,4,10,2,2,4,6,0,157,3,1,4,77,19,25198,3,3,3,0,1.0,2.0,2,1,3
0,24,4617,4,3,4,2,2,2,2,1,3,2,2,1,0,771,2,1,0,45,12,14120,2,1,2,1,1.0,2.0,2,1,3
0,23,2647,5,4,5,4,4,1,3,12,2,2,4,1,0,571,3,1,2,78,13,13672,6,4,2,1,1.0,2.0,2,1,3
0,40,6323,10,3,10,4,4,2,1,11,9,1,4,1,1,692,3,9,2,73,11,26849,2,5,3,0,2.0,2.0,1,1,3
0,40,5677,15,2,11,2,3,2,3,2,8,1,10,3,1,444,3,5,7,92,14,4258,4,2,2,0,1.0,1.0,2,2,3
0,25,2187,6,2,2,3,3,1,3,2,0,1,2,4,0,309,3,1,1,82,14,19655,3,0,3,0,1.0,3.0,2,0,3
0,30,3748,12,2,12,4,2,1,3,1,8,1,7,1,0,911,3,1,2,76,13,4077,6,3,2,1,1.0,2.0,2,1,3
1,25,3977,7,3,2,4,2,1,3,2,2,0,2,6,1,977,3,0,2,57,19,7298,2,4,1,1,1.0,2.0,2,1,3
0,47,8633,25,3,17,1,3,3,2,25,14,2,11,2,0,1180,3,12,0,84,23,13084,3,3,3,1,1.0,2.0,2,1,4
0,33,2008,1,3,1,2,2,1,3,1,1,0,0,1,3,1313,2,0,2,59,12,20439,2,3,2,1,3.0,2.0,0,1,3
0,38,4440,16,2,15,4,3,2,1,1,13,1,8,0,2,1321,3,5,7,86,15,7636,3,1,4,1,1.0,1.0,2,2,3
0,31,3067,3,3,2,1,3,1,3,2,2,1,2,0,1,1154,3,1,8,54,19,6393,1,1,2,1,1.0,1.0,2,2,3
0,38,5321,10,3,8,1,3,2,4,6,3,1,7,2,1,508,2,7,4,72,11,14284,1,1,4,1,2.0,2.0,1,1,3
1,42,5410,9,1,4,4,2,2,3,18,3,0,2,6,1,557,3,1,6,35,17,11189,3,1,4,1,1.0,2.0,2,1,3
0,41,2782,12,4,5,4,3,1,1,1,3,1,0,3,1,642,3,1,6,76,22,21412,3,1,3,1,1.0,2.0,2,1,4
0,47,11957,14,2,13,3,1,3,1,1,8,1,12,0,2,1162,3,5,5,98,18,17231,3,3,1,0,3.0,2.0,0,1,3
1,35,2660,5,3,2,4,3,1,3,11,2,1,2,7,1,1490,3,2,2,43,11,20232,3,3,4,1,1.0,2.0,2,1,3
0,22,3375,4,3,3,4,4,1,4,1,2,2,2,0,0,581,3,1,6,63,12,17624,2,1,2,1,1.0,2.0,2,1,3
0,35,5098,10,3,10,2,3,2,2,9,7,2,8,1,0,1395,3,0,6,48,19,18698,5,3,4,1,1.0,2.0,2,1,3
1,33,4878,10,4,9,2,3,2,1,15,7,1,1,0,1,501,3,8,0,95,13,21653,6,3,2,0,1.0,2.0,2,1,3
0,32,2837,6,2,6,3,3,1,3,29,2,2,1,1,0,267,2,4,2,49,13,15919,3,1,4,0,1.0,2.0,2,1,3
0,40,2406,8,4,1,1,2,1,3,1,0,1,0,8,2,543,3,0,2,83,19,4060,3,1,4,1,1.0,2.0,2,1,3
0,32,2269,3,2,2,2,3,1,2,1,2,1,2,0,1,234,2,2,8,68,14,18024,2,3,4,1,1.0,1.0,2,2,3
0,39,4108,18,4,7,1,3,2,1,24,7,2,7,7,0,116,3,1,6,52,13,5340,2,1,1,1,1.0,2.0,2,1,3
0,38,13206,20,3,18,2,3,3,1,10,16,1,11,3,1,201,1,1,5,99,12,3376,3,3,3,0,1.0,2.0,2,1,3
0,32,10422,14,4,14,3,3,3,3,1,10,1,7,1,2,801,3,5,7,48,19,24032,3,2,4,0,1.0,1.0,2,2,3
1,37,13744,16,4,16,3,3,3,1,10,11,1,8,1,1,161,4,6,5,42,25,15471,2,1,3,0,1.0,2.0,2,1,4
1,25,4907,6,3,5,1,2,2,2,8,3,0,4,0,1,1382,3,0,7,85,22,13684,3,4,2,0,1.0,1.0,2,2,4
0,52,3482,16,4,9,1,2,1,2,29,8,0,0,2,2,585,3,0,8,40,15,19788,3,1,4,1,3.0,1.0,0,2,3
1,44,2436,6,4,4,2,3,1,3,1,3,2,2,6,0,1037,3,1,6,42,12,13422,2,3,3,1,1.0,2.0,2,1,3
1,21,2380,2,1,2,3,3,1,4,5,2,2,2,1,0,501,3,1,8,58,11,25479,6,3,1,1,1.0,1.0,2,2,3
0,39,19431,21,4,6,4,2,5,3,9,0,2,3,2,0,105,3,1,3,87,13,15302,3,1,3,1,3.0,2.0,0,1,3
0,23,1790,1,1,1,4,2,1,1,9,0,1,0,1,1,638,3,1,8,33,19,26956,3,2,3,1,2.0,1.0,1,2,3
0,36,7644,10,4,9,1,3,3,3,3,7,1,4,0,2,557,2,3,7,94,19,12695,2,3,3,0,1.0,1.0,2,2,3
0,36,5131,18,2,4,4,3,2,2,4,2,0,2,7,3,688,3,0,4,97,13,9192,3,1,2,0,2.0,2.0,1,1,3
0,56,6306,13,3,13,3,2,2,1,1,12,0,9,1,1,667,3,1,0,57,21,26236,2,1,4,1,3.0,2.0,0,1,4
1,29,4787,4,4,2,1,4,1,2,1,2,1,2,9,3,1092,3,2,6,36,14,26124,3,3,4,1,1.0,2.0,2,1,3
0,42,18880,24,3,22,1,2,5,1,2,6,1,14,5,0,300,3,4,3,56,11,17312,2,1,3,1,1.0,2.0,2,1,3
0,56,2339,14,3,10,4,1,1,4,7,9,1,8,8,1,310,3,9,2,72,11,3666,4,5,2,1,1.0,2.0,2,1,3
0,41,13570,21,2,20,1,3,4,3,28,7,1,10,0,1,582,2,0,4,60,23,5640,3,1,4,0,1.0,2.0,2,1,4
0,34,6712,8,3,8,4,3,2,4,28,7,1,7,1,2,704,2,1,7,95,21,8978,2,2,3,0,1.0,1.0,2,2,4
0,36,5406,15,4,15,4,2,2,1,15,12,0,11,1,1,301,1,11,7,88,24,10436,4,2,4,1,3.0,1.0,0,2,4
0,41,8938,14,2,5,3,3,2,3,3,4,0,4,2,1,930,2,0,7,57,11,12227,5,1,3,1,1.0,1.0,2,2,3
0,32,2439,4,1,4,4,3,1,4,2,2,2,2,1,0,529,3,1,6,78,14,11288,4,5,3,1,1.0,2.0,2,1,3
1,35,8837,9,4,9,3,3,3,3,26,0,2,7,1,0,1146,3,1,1,31,16,16642,2,1,4,0,1.0,3.0,2,0,3
0,38,5343,10,4,10,1,3,2,3,10,7,1,9,1,1,345,3,1,7,100,11,5982,1,1,2,0,1.0,1.0,2,2,3
0,50,6728,12,3,6,2,3,2,4,1,3,0,1,7,2,878,3,0,7,94,12,14255,3,1,4,1,2.0,1.0,1,2,3
0,36,6652,8,4,6,2,2,2,1,11,3,1,0,4,1,1120,2,0,7,100,13,14369,2,2,4,0,1.0,1.0,2,2,3
0,45,4850,8,3,5,4,3,2,3,20,3,2,1,8,0,374,3,0,7,50,15,23333,3,1,3,0,1.0,1.0,2,2,3
0,40,2809,8,3,2,3,3,1,4,2,2,2,2,2,0,1322,2,2,6,52,14,2725,2,1,4,1,1.0,2.0,2,1,3
1,35,5689,10,3,10,3,4,2,4,18,2,1,2,1,2,1199,3,0,0,80,14,24594,2,1,4,1,2.0,2.0,1,1,3
0,40,2001,20,3,5,3,3,1,2,2,3,1,2,2,3,1194,3,0,6,98,14,12549,2,3,4,0,1.0,2.0,2,1,3
0,35,2977,4,4,4,3,3,1,4,1,3,1,1,1,1,287,1,1,6,62,12,8952,5,1,4,0,1.0,2.0,2,1,3
1,29,4025,10,2,4,4,3,2,1,13,3,1,3,4,1,1378,2,0,2,46,13,23679,2,4,2,1,1.0,2.0,2,1,3
0,29,3785,5,1,5,4,1,1,2,28,4,2,4,1,0,468,2,0,6,73,14,8489,3,3,4,0,1.0,2.0,2,1,3
1,50,10854,20,1,3,4,3,3,2,28,2,0,0,4,1,410,2,2,7,39,13,16586,3,2,3,1,1.0,1.0,2,2,3
0,39,12031,21,4,20,2,2,4,1,24,9,1,6,0,1,722,2,9,7,60,11,8828,2,2,1,0,1.0,1.0,2,2,3
0,31,9936,10,1,9,2,3,2,2,5,4,2,7,0,0,325,3,1,4,74,19,3787,2,3,3,1,3.0,2.0,0,1,3
0,26,2966,5,3,4,4,3,1,4,5,2,2,0,0,0,1167,2,0,8,30,18,21378,2,4,3,0,1.0,1.0,2,2,3
0,36,2571,17,4,5,3,3,2,3,23,2,1,3,4,1,884,4,0,2,41,17,12290,3,3,2,1,2.0,2.0,1,1,3
0,39,9991,9,1,7,4,3,3,1,6,7,1,7,4,1,613,2,1,0,42,15,21457,5,3,1,1,1.0,2.0,2,1,3
1,27,6142,6,2,6,2,3,2,2,4,2,1,3,1,1,155,4,0,4,87,20,5174,0,1,3,1,1.0,2.0,2,1,4
0,49,5390,17,2,9,4,2,2,4,2,6,1,8,2,0,1023,2,0,7,63,14,13243,3,3,3,1,2.0,1.0,1,2,3
0,34,4404,6,3,4,2,4,2,1,8,3,1,2,2,0,628,4,1,2,82,12,10228,3,3,3,1,1.0,2.0,2,1,3
